timestep,price,tpg,holiday
2016-05-01 00:00:00,126.8,104.3,0
2016-05-02 00:00:00,126.8,104.3,0
2016-05-03 00:00:00,125.9,105,0
2016-05-04 00:00:00,124.9,106.1,0
2016-05-05 00:00:00,117.9,106.8,0
2016-05-06 00:00:00,117.3,107.1,0
2016-05-07 00:00:00,116.9,107.2,0
2016-05-08 00:00:00,116.9,107.2,0
2016-05-09 00:00:00,115.7,107.1,0
2016-05-10 00:00:00,115.7,106.7,0
2016-05-11 00:00:00,115.7,106.7,0
2016-05-12 00:00:00,114.7,106.5,0
2016-05-13 00:00:00,111.9,106.7,0
2016-05-14 00:00:00,111.9,106.7,0
2016-05-15 00:00:00,111.9,106.7,0
2016-05-16 00:00:00,111.9,106.7,0
2016-05-17 00:00:00,109.9,107.8,0
2016-05-18 00:00:00,109.9,107.8,0
2016-05-19 00:00:00,131.4,109.5,0
2016-05-20 00:00:00,131.4,110.8,0
2016-05-21 00:00:00,131.4,110.8,0
2016-05-22 00:00:00,131.4,110.8,0
2016-05-23 00:00:00,129.9,111.2,0
2016-05-24 00:00:00,129.9,111.6,0
2016-05-25 00:00:00,129.9,111.6,0
2016-05-26 00:00:00,127.9,111.9,0
2016-05-27 00:00:00,126.9,112.8,0
2016-05-28 00:00:00,126.9,112.8,0
2016-05-29 00:00:00,125.9,112.8,0
2016-05-30 00:00:00,124.9,113,0
2016-05-31 00:00:00,124.9,113.1,0
2016-06-01 00:00:00,124.9,113.3,0
2016-06-02 00:00:00,124.9,113.3,0
2016-06-03 00:00:00,121.9,113.2,0
2016-06-04 00:00:00,118.9,113,0
2016-06-05 00:00:00,118.9,113,0
2016-06-06 00:00:00,117.9,112.5,0
2016-06-07 00:00:00,117.9,112.5,0
2016-06-08 00:00:00,138.9,112.4,0
2016-06-09 00:00:00,138.8,112.2,0
2016-06-10 00:00:00,138.4,111.2,0
2016-06-11 00:00:00,138.4,111.2,0
2016-06-12 00:00:00,138.4,111.2,0
2016-06-13 00:00:00,138.4,111.2,1
2016-06-14 00:00:00,137.9,111,0
2016-06-15 00:00:00,134.9,110.4,0
2016-06-16 00:00:00,134.9,110.2,0
2016-06-17 00:00:00,134.9,110,0
2016-06-18 00:00:00,134.9,110,0
2016-06-19 00:00:00,134.9,110,0
2016-06-20 00:00:00,134.9,109.2,0
2016-06-21 00:00:00,134.9,108.7,0
2016-06-22 00:00:00,134.9,108.4,0
2016-06-23 00:00:00,134.9,108.4,0
2016-06-24 00:00:00,134.9,108.7,0
2016-06-25 00:00:00,134.9,108.7,0
2016-06-26 00:00:00,134.9,108.7,0
2016-06-27 00:00:00,131.9,108.7,0
2016-06-28 00:00:00,128.9,109.1,0
2016-06-29 00:00:00,125.9,109.3,0
2016-06-30 00:00:00,125.9,109.3,0
2016-07-01 00:00:00,123.9,109.1,0
2016-07-02 00:00:00,121.9,108.6,0
2016-07-03 00:00:00,120.9,108.6,0
2016-07-04 00:00:00,120.9,108.6,0
2016-07-05 00:00:00,118.9,107.7,0
2016-07-06 00:00:00,118.9,107.7,0
2016-07-07 00:00:00,117.9,107.4,0
2016-07-08 00:00:00,115.9,107.1,0
2016-07-09 00:00:00,114.9,106.8,0
2016-07-10 00:00:00,114.9,106.8,0
2016-07-11 00:00:00,114.9,106.8,0
2016-07-12 00:00:00,109.9,104.7,0
2016-07-13 00:00:00,109.9,103.2,0
2016-07-14 00:00:00,109.9,103.2,0
2016-07-15 00:00:00,131.9,101.9,0
2016-07-16 00:00:00,131.9,101.9,0
2016-07-17 00:00:00,131.9,101.9,0
2016-07-18 00:00:00,131.9,101.4,0
2016-07-19 00:00:00,131.9,101.4,0
2016-07-20 00:00:00,129.9,101.3,0
2016-07-21 00:00:00,127.9,101.7,0
2016-07-22 00:00:00,127.9,101.7,0
2016-07-23 00:00:00,127.9,101.7,0
2016-07-24 00:00:00,125.9,101.7,0
2016-07-25 00:00:00,123.9,101.7,0
2016-07-26 00:00:00,121.9,101.7,0
2016-07-27 00:00:00,121.9,101.7,0
2016-07-28 00:00:00,118.9,101.2,0
2016-07-29 00:00:00,118.9,101.2,0
2016-07-30 00:00:00,114.9,101,0
2016-07-31 00:00:00,114.9,101,0
2016-08-01 00:00:00,114.9,101,0
2016-08-02 00:00:00,111.9,100.9,0
2016-08-03 00:00:00,108.9,99.8,0
2016-08-04 00:00:00,106.9,99.7,0
2016-08-05 00:00:00,105.9,98.6,0
2016-08-06 00:00:00,105.9,98.6,0
2016-08-07 00:00:00,104.5,98.6,0
2016-08-08 00:00:00,104.5,98.6,0
2016-08-09 00:00:00,104.4,98.4,0
2016-08-10 00:00:00,104.4,98.7,0
2016-08-11 00:00:00,104.4,99,0
2016-08-12 00:00:00,104.4,99,0
2016-08-13 00:00:00,101.9,99.5,0
2016-08-14 00:00:00,101.9,99.5,0
2016-08-15 00:00:00,99.9,99.6,0
2016-08-16 00:00:00,99.9,99.6,0
2016-08-17 00:00:00,97.4,99.7,0
2016-08-18 00:00:00,96.4,100.3,0
2016-08-19 00:00:00,127.4,102,0
2016-08-20 00:00:00,127.4,102,0
2016-08-21 00:00:00,127.4,102,0
2016-08-22 00:00:00,127.4,102,0
2016-08-23 00:00:00,126.9,104.1,0
2016-08-24 00:00:00,126.9,104.1,0
2016-08-25 00:00:00,124.7,105,0
2016-08-26 00:00:00,121.9,105.5,0
2016-08-27 00:00:00,121.7,105.9,0
2016-08-28 00:00:00,120.7,105.9,0
2016-08-29 00:00:00,118.7,105.9,0
2016-08-30 00:00:00,117.7,106.2,0
2016-08-31 00:00:00,117.7,106.2,0
2016-09-01 00:00:00,115.7,106.6,0
2016-09-02 00:00:00,112.3,107.1,0
2016-09-03 00:00:00,106.3,107.4,0
2016-09-04 00:00:00,106.3,107.4,0
2016-09-05 00:00:00,105.9,107.4,0
2016-09-06 00:00:00,105.7,107.4,0
2016-09-07 00:00:00,105.3,107.5,0
2016-09-08 00:00:00,104.5,107,0
2016-09-09 00:00:00,129.9,106.6,0
2016-09-10 00:00:00,128.3,105.9,0
2016-09-11 00:00:00,128.3,105.9,0
2016-09-12 00:00:00,127.3,106,0
2016-09-13 00:00:00,127.3,106,0
2016-09-14 00:00:00,126.9,106.3,0
2016-09-15 00:00:00,121.9,106.9,0
2016-09-16 00:00:00,119.3,107.6,0
2016-09-17 00:00:00,117.3,108.1,0
2016-09-18 00:00:00,117.3,108.1,0
2016-09-19 00:00:00,115.3,108.1,0
2016-09-20 00:00:00,114.7,108.2,0
2016-09-21 00:00:00,109.4,108.2,0
2016-09-22 00:00:00,108.7,107.7,0
2016-09-23 00:00:00,107.7,107.7,0
2016-09-24 00:00:00,131.4,107.4,0
2016-09-25 00:00:00,131.3,107.4,0
2016-09-26 00:00:00,131.3,107.3,0
2016-09-27 00:00:00,131.3,107.2,0
2016-09-28 00:00:00,131.3,106.9,0
2016-09-29 00:00:00,131.3,106.8,0
2016-09-30 00:00:00,131.3,106.8,0
2016-10-01 00:00:00,124.9,106.7,0
2016-10-02 00:00:00,124.7,106.7,0
2016-10-03 00:00:00,124.5,106.7,1
2016-10-04 00:00:00,121.3,107,0
2016-10-05 00:00:00,121.3,107,0
2016-10-06 00:00:00,113.9,107.3,0
2016-10-07 00:00:00,109.7,107.7,0
2016-10-08 00:00:00,109.5,108.3,0
2016-10-09 00:00:00,109.5,108.3,0
2016-10-10 00:00:00,109.5,108.3,0
2016-10-11 00:00:00,108.9,108.7,0
2016-10-12 00:00:00,107.9,109.2,0
2016-10-13 00:00:00,131.9,110,0
2016-10-14 00:00:00,131.9,110,0
2016-10-15 00:00:00,131.3,110.4,0
2016-10-16 00:00:00,131.3,110.4,0
2016-10-17 00:00:00,131.3,110.4,0
2016-10-18 00:00:00,127.9,110.8,0
2016-10-19 00:00:00,127.5,111.1,0
2016-10-20 00:00:00,125.9,111.4,0
2016-10-21 00:00:00,121.7,111.6,0
2016-10-22 00:00:00,120.9,111.8,0
2016-10-23 00:00:00,120.9,111.8,0
2016-10-24 00:00:00,120.9,111.9,0
2016-10-25 00:00:00,120.9,111.9,0
2016-10-26 00:00:00,118.5,112.1,0
2016-10-27 00:00:00,117.5,112.3,0
2016-10-28 00:00:00,116.5,112.5,0
2016-10-29 00:00:00,136.9,112.6,0
2016-10-30 00:00:00,136.9,112.6,0
2016-10-31 00:00:00,136.9,112.6,0
2016-11-01 00:00:00,136.4,112.6,0
2016-11-02 00:00:00,136.4,112.6,0
2016-11-03 00:00:00,131.9,112.3,0
2016-11-04 00:00:00,131.7,111.8,0
2016-11-05 00:00:00,131.7,111.8,0
2016-11-06 00:00:00,131.7,111.8,0
2016-11-07 00:00:00,131.5,111.8,0
2016-11-08 00:00:00,131.3,110.8,0
2016-11-09 00:00:00,130.9,108.7,0
2016-11-10 00:00:00,130.9,109.1,0
2016-11-11 00:00:00,130.9,109.1,0
2016-11-12 00:00:00,128.9,108.4,0
2016-11-13 00:00:00,128.9,108.4,0
2016-11-14 00:00:00,128.9,108.4,0
2016-11-15 00:00:00,124.7,106.5,0
2016-11-16 00:00:00,124.3,106.3,0
2016-11-17 00:00:00,119.7,107.8,0
2016-11-18 00:00:00,118.9,106,0
2016-11-19 00:00:00,117.9,106,0
2016-11-20 00:00:00,117.7,106,0
2016-11-21 00:00:00,117.5,106,0
2016-11-22 00:00:00,116.9,106.1,0
2016-11-23 00:00:00,115.7,106.3,0
2016-11-24 00:00:00,109.9,106.7,0
2016-11-25 00:00:00,136.9,108.6,0
2016-11-26 00:00:00,136.9,108.6,0
2016-11-27 00:00:00,136.9,108.6,0
2016-11-28 00:00:00,136.4,108.6,0
2016-11-29 00:00:00,112.9,110.3,0
2016-11-30 00:00:00,112.9,110.3,0
2016-12-01 00:00:00,110.9,110.5,0
2016-12-02 00:00:00,108.9,110.3,0
2016-12-03 00:00:00,133.9,109.8,0
2016-12-04 00:00:00,133.9,109.8,0
2016-12-05 00:00:00,133.9,109.6,0
2016-12-06 00:00:00,133.9,109.9,0
2016-12-07 00:00:00,133.9,111.1,0
2016-12-08 00:00:00,133.9,111.9,0
2016-12-09 00:00:00,133.9,111.9,0
2016-12-10 00:00:00,133.4,113.1,0
2016-12-11 00:00:00,133.4,113.1,0
2016-12-12 00:00:00,131.9,113.1,0
2016-12-13 00:00:00,131.4,113.8,0
2016-12-14 00:00:00,131.3,114.5,0
2016-12-15 00:00:00,131.3,114.7,0
2016-12-16 00:00:00,131.3,114.7,0
2016-12-17 00:00:00,130.9,115,0
2016-12-18 00:00:00,130.9,115,0
2016-12-19 00:00:00,130.9,115,0
2016-12-20 00:00:00,130.7,115.8,0
2016-12-21 00:00:00,130.7,115.8,0
2016-12-22 00:00:00,129.3,116.7,0
2016-12-23 00:00:00,129.3,116.7,0
2016-12-24 00:00:00,128.3,116,0
2016-12-25 00:00:00,128.3,116,1
2016-12-26 00:00:00,127.9,116.5,1
2016-12-27 00:00:00,127.9,116.5,1
2016-12-28 00:00:00,126.9,117,0
2016-12-29 00:00:00,126.9,117,0
2016-12-30 00:00:00,125.9,117.5,0
2016-12-31 00:00:00,123.9,118.2,0
2017-01-01 00:00:00,123.9,118.2,0
2017-01-02 00:00:00,123.9,118.3,1
2017-01-03 00:00:00,123.9,118.3,0
2017-01-04 00:00:00,123.7,118.3,0
2017-01-05 00:00:00,144.9,119.1,0
2017-01-06 00:00:00,144.9,119.1,0
2017-01-07 00:00:00,144.7,119.4,0
2017-01-08 00:00:00,144.7,119.4,0
2017-01-09 00:00:00,144.7,119.4,0
2017-01-10 00:00:00,141.9,121.6,0
2017-01-11 00:00:00,141.9,121.6,0
2017-01-12 00:00:00,141.7,121.4,0
2017-01-13 00:00:00,141.5,121.1,0
2017-01-14 00:00:00,141.3,120.2,0
2017-01-15 00:00:00,140.9,120.2,0
2017-01-16 00:00:00,140.9,120.2,0
2017-01-17 00:00:00,137.7,119.4,0
2017-01-18 00:00:00,137.5,119,0
2017-01-19 00:00:00,135.9,118.7,0
2017-01-20 00:00:00,133.7,118.7,0
2017-01-21 00:00:00,131.7,118.8,0
2017-01-22 00:00:00,130.7,118.8,0
2017-01-23 00:00:00,130.7,118.8,0
2017-01-24 00:00:00,128.7,119,0
2017-01-25 00:00:00,128.3,118.7,0
2017-01-26 00:00:00,127.5,118.2,1
2017-01-27 00:00:00,127.5,118.2,0
2017-01-28 00:00:00,127.3,118.1,0
2017-01-29 00:00:00,127.3,118.1,0
2017-01-30 00:00:00,127.3,118.1,0
2017-01-31 00:00:00,125.9,117.8,0
2017-02-01 00:00:00,120.7,118,0
2017-02-02 00:00:00,118.9,118.4,0
2017-02-03 00:00:00,118.7,118.5,0
2017-02-04 00:00:00,117.7,118.7,0
2017-02-05 00:00:00,116.7,118.7,0
2017-02-06 00:00:00,116.7,118.7,0
2017-02-07 00:00:00,115.4,119.1,0
2017-02-08 00:00:00,115.4,119.1,0
2017-02-09 00:00:00,115.4,119,0
2017-02-10 00:00:00,115.4,118.7,0
2017-02-11 00:00:00,115.4,118.7,0
2017-02-12 00:00:00,115.4,118.7,0
2017-02-13 00:00:00,115.4,118.7,0
2017-02-14 00:00:00,114.9,118.6,0
2017-02-15 00:00:00,114.9,118.6,0
2017-02-16 00:00:00,144.9,118.9,0
2017-02-17 00:00:00,144.9,119.2,0
2017-02-18 00:00:00,144.5,119.2,0
2017-02-19 00:00:00,144.5,119.2,0
2017-02-20 00:00:00,144.5,119.2,0
2017-02-21 00:00:00,144.5,118.8,0
2017-02-22 00:00:00,144.5,118.8,0
2017-02-23 00:00:00,140.9,118.2,0
2017-02-24 00:00:00,140.7,117.8,0
2017-02-25 00:00:00,140.3,117.2,0
2017-02-26 00:00:00,140.3,117.2,0
2017-02-27 00:00:00,140.3,117.2,0
2017-02-28 00:00:00,139.9,116.6,0
2017-03-01 00:00:00,136.3,116.4,0
2017-03-02 00:00:00,131.9,116.3,0
2017-03-03 00:00:00,130.3,116.1,0
2017-03-04 00:00:00,129.9,116,0
2017-03-05 00:00:00,129.9,116,0
2017-03-06 00:00:00,129.9,116,0
2017-03-07 00:00:00,121.9,115.4,0
2017-03-08 00:00:00,121.9,114.9,0
2017-03-09 00:00:00,121.9,114.9,0
2017-03-10 00:00:00,121.7,114.6,0
2017-03-11 00:00:00,119.7,114.6,0
2017-03-12 00:00:00,119.7,114.6,0
2017-03-13 00:00:00,116.7,114.7,0
2017-03-14 00:00:00,116.7,114.8,0
2017-03-15 00:00:00,116.7,114.8,0
2017-03-16 00:00:00,116.7,114.4,0
2017-03-17 00:00:00,116.7,113.5,0
2017-03-18 00:00:00,116.7,113.5,0
2017-03-19 00:00:00,116.7,113.5,0
2017-03-20 00:00:00,116.7,113.5,0
2017-03-21 00:00:00,115.9,112.3,0
2017-03-22 00:00:00,115.9,111.8,0
2017-03-23 00:00:00,115.9,111.6,0
2017-03-24 00:00:00,115.9,111.6,0
2017-03-25 00:00:00,114.9,111.5,0
2017-03-26 00:00:00,114.9,111.5,0
2017-03-27 00:00:00,114.9,111.5,0
2017-03-28 00:00:00,113.9,111.5,0
2017-03-29 00:00:00,112.4,111.6,0
2017-03-30 00:00:00,111.9,111.8,0
2017-03-31 00:00:00,111.9,112.1,0
2017-04-01 00:00:00,111.9,112.1,0
2017-04-02 00:00:00,111.9,112.1,0
2017-04-03 00:00:00,111.9,112.4,0
2017-04-04 00:00:00,111.9,112.8,0
2017-04-05 00:00:00,111.9,113.6,0
2017-04-06 00:00:00,111.9,114.3,0
2017-04-07 00:00:00,111.9,115.2,0
2017-04-08 00:00:00,111.9,115.2,0
2017-04-09 00:00:00,139.7,115.2,0
2017-04-10 00:00:00,139.7,115.7,0
2017-04-11 00:00:00,139.7,116.3,0
2017-04-12 00:00:00,139.7,117,0
2017-04-13 00:00:00,139.7,117,0
2017-04-14 00:00:00,139.3,117.6,1
2017-04-15 00:00:00,138.4,117.8,1
2017-04-16 00:00:00,138.4,117.8,1
2017-04-17 00:00:00,131.9,117.8,1
2017-04-18 00:00:00,131.9,117.8,0
2017-04-19 00:00:00,130.5,117.8,0
2017-04-20 00:00:00,130.3,118.4,0
2017-04-21 00:00:00,129.9,118.1,0
2017-04-22 00:00:00,129.9,118.1,0
2017-04-23 00:00:00,129.7,118.1,0
2017-04-24 00:00:00,129.7,117.8,0
2017-04-25 00:00:00,129.7,117.7,1
2017-04-26 00:00:00,129.7,117.7,0
2017-04-27 00:00:00,129.7,117.7,0
2017-04-28 00:00:00,128.7,116.9,0
2017-04-29 00:00:00,125.9,116.3,0
2017-04-30 00:00:00,123.7,116.3,0
2017-05-01 00:00:00,123.7,116.3,0
2017-05-02 00:00:00,121.9,115.7,0
2017-05-03 00:00:00,120.9,115.2,0
2017-05-04 00:00:00,119.9,114.8,0
2017-05-05 00:00:00,117.4,114.4,0
2017-05-06 00:00:00,139.9,114,0
2017-05-07 00:00:00,139.9,114,0
2017-05-08 00:00:00,139.9,114,0
2017-05-09 00:00:00,139.3,113.6,0
2017-05-10 00:00:00,138.5,113,0
2017-05-11 00:00:00,136.9,112.6,0
2017-05-12 00:00:00,133.9,112.5,0
2017-05-13 00:00:00,120.7,112.5,0
2017-05-14 00:00:00,120.7,112.5,0
2017-05-15 00:00:00,120.7,112.5,0
2017-05-16 00:00:00,120.5,113.4,0
2017-05-17 00:00:00,120.5,113.4,0
2017-05-18 00:00:00,118.3,114,0
2017-05-19 00:00:00,116.3,115,0
2017-05-20 00:00:00,116.3,115,0
2017-05-21 00:00:00,116.3,115,0
2017-05-22 00:00:00,116.3,115.1,0
2017-05-23 00:00:00,116.3,115.1,0
2017-05-24 00:00:00,115.9,115.2,0
2017-05-25 00:00:00,115.5,115.5,0
2017-05-26 00:00:00,114.5,115.6,0
2017-05-27 00:00:00,114.3,115.8,0
2017-05-28 00:00:00,114.3,115.8,0
2017-05-29 00:00:00,114.3,115.8,0
2017-05-30 00:00:00,141.9,116.1,0
2017-05-31 00:00:00,114.3,116.1,0
2017-06-01 00:00:00,141.9,115.9,0
2017-06-02 00:00:00,141.3,115.7,0
2017-06-03 00:00:00,140.7,115.3,0
2017-06-04 00:00:00,140.7,115.3,0
2017-06-05 00:00:00,140.7,115.1,0
2017-06-06 00:00:00,140.7,115.1,0
2017-06-07 00:00:00,139.7,114.8,0
2017-06-08 00:00:00,135.7,114.4,0
2017-06-09 00:00:00,135.3,113.9,0
2017-06-10 00:00:00,134.9,113.5,0
2017-06-11 00:00:00,134.9,113.5,0
2017-06-12 00:00:00,134.4,113.5,1
2017-06-13 00:00:00,133.9,112.9,0
2017-06-14 00:00:00,130.5,112.2,0
2017-06-15 00:00:00,129.5,111.5,0
2017-06-16 00:00:00,128.5,111,0
2017-06-17 00:00:00,127.9,110.5,0
2017-06-18 00:00:00,125.9,110.5,0
2017-06-19 00:00:00,124.6,110.5,0
2017-06-20 00:00:00,123.7,109.9,0
2017-06-21 00:00:00,122.5,109.3,0
2017-06-22 00:00:00,118.5,108.7,0
2017-06-23 00:00:00,115.3,108.1,0
2017-06-24 00:00:00,113.3,107.6,0
2017-06-25 00:00:00,109.9,107.6,0
2017-06-26 00:00:00,109.9,107.6,0
2017-06-27 00:00:00,109.4,107.3,0
2017-06-28 00:00:00,108.9,107.2,0
2017-06-29 00:00:00,108.3,107.2,0
2017-06-30 00:00:00,107.7,107.2,0
2017-07-01 00:00:00,106.9,107.4,0
2017-07-02 00:00:00,106.9,107.4,0
2017-07-03 00:00:00,106.4,107.4,0
2017-07-04 00:00:00,105.9,107.7,0
2017-07-05 00:00:00,104.9,108,0
2017-07-06 00:00:00,104.7,108.1,0
2017-07-07 00:00:00,131.7,108.9,0
2017-07-08 00:00:00,131.7,108.9,0
2017-07-09 00:00:00,131.3,108.9,0
2017-07-10 00:00:00,130.9,108.9,0
2017-07-11 00:00:00,130.7,109.3,0
2017-07-12 00:00:00,130.5,109.7,0
2017-07-13 00:00:00,130.5,109.7,0
2017-07-14 00:00:00,129.9,109.6,0
2017-07-15 00:00:00,125.9,109.4,0
2017-07-16 00:00:00,125.9,109.4,0
2017-07-17 00:00:00,125.7,109.4,0
2017-07-18 00:00:00,125.5,109.2,0
2017-07-19 00:00:00,121.5,108.9,0
2017-07-20 00:00:00,121.5,108.9,0
2017-07-21 00:00:00,121.3,109,0
2017-07-22 00:00:00,120.9,108.9,0
2017-07-23 00:00:00,120.9,108.9,0
2017-07-24 00:00:00,117.9,108.9,0
2017-07-25 00:00:00,115.7,108.9,0
2017-07-26 00:00:00,111.5,109.3,0
2017-07-27 00:00:00,110.9,109.2,0
2017-07-28 00:00:00,110.9,109.2,0
2017-07-29 00:00:00,110.4,109.3,0
2017-07-30 00:00:00,110.4,109.3,0
2017-07-31 00:00:00,110.4,109.3,0
2017-08-01 00:00:00,108.4,109.6,0
2017-08-02 00:00:00,108.4,109.8,0
2017-08-03 00:00:00,108.4,109.8,0
2017-08-04 00:00:00,107.4,111.2,0
