ServiceStationName,timestep,price
Caltex Crows Nest,29/08/2016,120.9
Caltex Crows Nest,30/08/2016,115.9
Caltex Crows Nest,31/08/2016,110.9
Caltex Croydon,2/08/2016,0
Caltex Croydon,3/08/2016,0
Caltex Croydon,4/08/2016,0
Caltex Croydon,5/08/2016,0
Caltex Croydon,6/08/2016,0
Caltex Croydon,7/08/2016,0
Caltex Croydon,8/08/2016,0
Caltex Croydon,9/08/2016,0
Caltex Croydon,10/08/2016,0
Caltex Croydon,11/08/2016,0
Caltex Croydon,12/08/2016,0
Caltex Croydon,13/08/2016,0
Caltex Croydon,14/08/2016,97.9
Caltex Croydon,15/08/2016,97.9
Caltex Croydon,16/08/2016,97.9
Caltex Croydon,17/08/2016,96.9
Caltex Croydon,18/08/2016,96.9
Caltex Croydon,19/08/2016,127.9
Caltex Croydon,20/08/2016,125.9
Caltex Croydon,21/08/2016,125.9
Caltex Croydon,22/08/2016,125.9
Caltex Croydon,23/08/2016,124.9
Caltex Croydon,24/08/2016,124.9
Caltex Croydon,25/08/2016,123.9
Caltex Croydon,26/08/2016,119.9
Caltex Croydon,27/08/2016,115.9
Caltex Croydon,28/08/2016,115.9
Caltex Croydon,29/08/2016,112.9
Caltex Croydon,30/08/2016,109.9
Caltex Croydon,31/08/2016,109.9
Caltex Cundletown,2/08/2016,127.3
Caltex Cundletown,3/08/2016,127.4
Caltex Cundletown,4/08/2016,127.4
Caltex Cundletown,5/08/2016,127.4
Caltex Cundletown,6/08/2016,126.7
Caltex Cundletown,7/08/2016,126.7
Caltex Cundletown,8/08/2016,125.7
Caltex Cundletown,9/08/2016,125.7
Caltex Cundletown,10/08/2016,125.7
Caltex Cundletown,11/08/2016,124.9
Caltex Cundletown,12/08/2016,124.9
Caltex Cundletown,13/08/2016,124.9
Caltex Cundletown,14/08/2016,124.9
Caltex Cundletown,15/08/2016,124.9
Caltex Cundletown,16/08/2016,123.9
Caltex Cundletown,17/08/2016,122.9
Caltex Cundletown,18/08/2016,122.9
Caltex Cundletown,19/08/2016,122.9
Caltex Cundletown,20/08/2016,122.9
Caltex Cundletown,21/08/2016,122.9
Caltex Cundletown,22/08/2016,122.9
Caltex Cundletown,23/08/2016,122.9
Caltex Cundletown,24/08/2016,122.9
Caltex Cundletown,25/08/2016,122.9
Caltex Cundletown,26/08/2016,122.9
Caltex Cundletown,27/08/2016,121.9
Caltex Cundletown,28/08/2016,121.9
Caltex Cundletown,29/08/2016,121.9
Caltex Cundletown,30/08/2016,121.9
Caltex Cundletown,31/08/2016,121.2
Caltex Dee Why,2/08/2016,112.9
Caltex Dee Why,3/08/2016,109.9
Caltex Dee Why,4/08/2016,106.9
Caltex Dee Why,5/08/2016,105.9
Caltex Dee Why,6/08/2016,105.9
Caltex Dee Why,7/08/2016,105.9
Caltex Dee Why,8/08/2016,104.5
Caltex Dee Why,9/08/2016,104.5
Caltex Dee Why,10/08/2016,104.5
Caltex Dee Why,11/08/2016,104.5
Caltex Dee Why,12/08/2016,104.5
Caltex Dee Why,13/08/2016,101.9
Caltex Dee Why,14/08/2016,101.9
Caltex Dee Why,15/08/2016,99.9
Caltex Dee Why,16/08/2016,99.9
Caltex Dee Why,17/08/2016,97.4
Caltex Dee Why,18/08/2016,95.9
Caltex Dee Why,19/08/2016,127.9
Caltex Dee Why,20/08/2016,127.4
Caltex Dee Why,21/08/2016,127.4
Caltex Dee Why,22/08/2016,127.4
Caltex Dee Why,23/08/2016,127.4
Caltex Dee Why,24/08/2016,126.9
Caltex Dee Why,25/08/2016,124.9
Caltex Dee Why,26/08/2016,122.9
Caltex Dee Why,27/08/2016,121.9
Caltex Dee Why,28/08/2016,121.9
Caltex Dee Why,29/08/2016,121.9
Caltex Dee Why,30/08/2016,121.9
Caltex Dee Why,31/08/2016,117.9
Caltex Deniliquin,2/08/2016,0
Caltex Deniliquin,3/08/2016,0
Caltex Deniliquin,4/08/2016,123.9
Caltex Deniliquin,5/08/2016,123.9
Caltex Deniliquin,6/08/2016,123.9
Caltex Deniliquin,7/08/2016,123.9
Caltex Deniliquin,8/08/2016,123.9
Caltex Deniliquin,9/08/2016,123.9
Caltex Deniliquin,10/08/2016,123.9
Caltex Deniliquin,11/08/2016,123.9
Caltex Deniliquin,12/08/2016,123.9
Caltex Deniliquin,13/08/2016,123.9
Caltex Deniliquin,14/08/2016,123.9
Caltex Deniliquin,15/08/2016,123.9
Caltex Deniliquin,16/08/2016,123.9
Caltex Deniliquin,17/08/2016,123.9
Caltex Deniliquin,18/08/2016,123.9
Caltex Deniliquin,19/08/2016,123.9
Caltex Deniliquin,20/08/2016,123.9
Caltex Deniliquin,21/08/2016,123.9
Caltex Deniliquin,22/08/2016,121.9
Caltex Deniliquin,23/08/2016,121.9
Caltex Deniliquin,24/08/2016,121.9
Caltex Deniliquin,25/08/2016,121.9
Caltex Deniliquin,26/08/2016,121.9
Caltex Deniliquin,27/08/2016,121.9
Caltex Deniliquin,28/08/2016,121.9
Caltex Deniliquin,29/08/2016,121.9
Caltex Deniliquin,30/08/2016,121.9
Caltex Deniliquin,31/08/2016,121.9
Caltex Drummoyne,2/08/2016,0
Caltex Drummoyne,3/08/2016,113.9
Caltex Drummoyne,4/08/2016,107.9
Caltex Drummoyne,5/08/2016,104.9
Caltex Drummoyne,6/08/2016,104.9
Caltex Drummoyne,7/08/2016,104.9
Caltex Drummoyne,8/08/2016,104.9
Caltex Drummoyne,9/08/2016,103.9
Caltex Drummoyne,10/08/2016,102.9
Caltex Drummoyne,11/08/2016,102.9
Caltex Drummoyne,12/08/2016,99.9
Caltex Drummoyne,13/08/2016,99.9
Caltex Drummoyne,14/08/2016,99.9
Caltex Drummoyne,15/08/2016,99.9
Caltex Drummoyne,16/08/2016,99.9
Caltex Drummoyne,17/08/2016,99.9
Caltex Drummoyne,18/08/2016,127.9
Caltex Drummoyne,19/08/2016,127.9
Caltex Drummoyne,20/08/2016,126.9
Caltex Drummoyne,21/08/2016,126.9
Caltex Drummoyne,22/08/2016,126.9
Caltex Drummoyne,23/08/2016,126.9
Caltex Drummoyne,24/08/2016,126.9
Caltex Drummoyne,25/08/2016,123.9
Caltex Drummoyne,26/08/2016,120.9
Caltex Drummoyne,27/08/2016,118.9
Caltex Drummoyne,28/08/2016,118.9
Caltex Drummoyne,29/08/2016,118.9
Caltex Drummoyne,30/08/2016,114.9
Caltex Drummoyne,31/08/2016,113.9
Caltex Dubbo,2/08/2016,0
Caltex Dubbo,3/08/2016,116.9
Caltex Dubbo,4/08/2016,116.9
Caltex Dubbo,5/08/2016,116.9
Caltex Dubbo,6/08/2016,116.9
Caltex Dubbo,7/08/2016,116.9
Caltex Dubbo,8/08/2016,117
Caltex Dubbo,9/08/2016,116.9
Caltex Dubbo,10/08/2016,116.9
Caltex Dubbo,11/08/2016,116.9
Caltex Dubbo,12/08/2016,116.6
Caltex Dubbo,13/08/2016,116.9
Caltex Dubbo,14/08/2016,115.9
Caltex Dubbo,15/08/2016,115.9
Caltex Dubbo,16/08/2016,115.9
Caltex Dubbo,17/08/2016,115.9
Caltex Dubbo,18/08/2016,116.2
Caltex Dubbo,19/08/2016,115.9
Caltex Dubbo,20/08/2016,115.9
Caltex Dubbo,21/08/2016,115.9
Caltex Dubbo,22/08/2016,116.3
Caltex Dubbo,23/08/2016,115.2
Caltex Dubbo,24/08/2016,115.5
Caltex Dubbo,25/08/2016,115.5
Caltex Dubbo,26/08/2016,115.3
Caltex Dubbo,27/08/2016,115.5
Caltex Dubbo,28/08/2016,115.5
Caltex Dubbo,29/08/2016,115.7
Caltex Dubbo,30/08/2016,115.5
Caltex Dubbo,31/08/2016,115.5
Caltex Dunedoo,2/08/2016,0
Caltex Dunedoo,3/08/2016,0
Caltex Dunedoo,4/08/2016,0
Caltex Dunedoo,5/08/2016,0
Caltex Dunedoo,6/08/2016,0
Caltex Dunedoo,7/08/2016,0
Caltex Dunedoo,8/08/2016,0
Caltex Dunedoo,9/08/2016,0
Caltex Dunedoo,10/08/2016,0
Caltex Dunedoo,11/08/2016,119.9
Caltex Dunedoo,12/08/2016,119.9
Caltex Dunedoo,13/08/2016,119.9
Caltex Dunedoo,14/08/2016,119.9
Caltex Dunedoo,15/08/2016,119.9
Caltex Dunedoo,16/08/2016,119.9
Caltex Dunedoo,17/08/2016,119.9
Caltex Dunedoo,18/08/2016,119.9
Caltex Dunedoo,19/08/2016,119.9
Caltex Dunedoo,20/08/2016,119.9
Caltex Dunedoo,21/08/2016,119.9
Caltex Dunedoo,22/08/2016,119.9
Caltex Dunedoo,23/08/2016,119.9
Caltex Dunedoo,24/08/2016,119.9
Caltex Dunedoo,25/08/2016,119.9
Caltex Dunedoo,26/08/2016,119.9
Caltex Dunedoo,27/08/2016,119.9
Caltex Dunedoo,28/08/2016,119.9
Caltex Dunedoo,29/08/2016,124.9
Caltex Dunedoo,30/08/2016,124.9
Caltex Dunedoo,31/08/2016,124.9
Caltex Dunoon,2/08/2016,0
Caltex Dunoon,3/08/2016,0
Caltex Dunoon,4/08/2016,0
Caltex Dunoon,5/08/2016,0
Caltex Dunoon,6/08/2016,0
Caltex Dunoon,7/08/2016,0
Caltex Dunoon,8/08/2016,0
Caltex Dunoon,9/08/2016,0
Caltex Dunoon,10/08/2016,0
Caltex Dunoon,11/08/2016,0
Caltex Dunoon,12/08/2016,0
Caltex Dunoon,13/08/2016,0
Caltex Dunoon,14/08/2016,0
Caltex Dunoon,15/08/2016,0
Caltex Dunoon,16/08/2016,0
Caltex Dunoon,17/08/2016,0
Caltex Dunoon,18/08/2016,0
Caltex Dunoon,19/08/2016,0
Caltex Dunoon,20/08/2016,0
Caltex Dunoon,21/08/2016,0
Caltex Dunoon,22/08/2016,0
Caltex Dunoon,23/08/2016,0
Caltex Dunoon,24/08/2016,0
Caltex Dunoon,25/08/2016,0
Caltex Dunoon,26/08/2016,0
Caltex Dunoon,27/08/2016,0
Caltex Dunoon,28/08/2016,0
Caltex Dunoon,29/08/2016,0
Caltex Dunoon,30/08/2016,131.9
Caltex Dunoon,31/08/2016,136.9
Caltex Dural,2/08/2016,115.9
Caltex Dural,3/08/2016,113.9
Caltex Dural,4/08/2016,110.9
Caltex Dural,5/08/2016,110.9
Caltex Dural,6/08/2016,110.9
Caltex Dural,7/08/2016,110.9
Caltex Dural,8/08/2016,109.9
Caltex Dural,9/08/2016,109.9
Caltex Dural,10/08/2016,105.9
Caltex Dural,11/08/2016,125.9
Caltex Dural,12/08/2016,104.9
Caltex Dural,13/08/2016,101.9
Caltex Dural,14/08/2016,101.9
Caltex Dural,15/08/2016,101.9
Caltex Dural,16/08/2016,101.9
Caltex Dural,17/08/2016,101.9
Caltex Dural,18/08/2016,127.9
Caltex Dural,19/08/2016,127.9
Caltex Dural,20/08/2016,127.9
Caltex Dural,21/08/2016,127.9
Caltex Dural,22/08/2016,127.9
Caltex Dural,23/08/2016,127.9
Caltex Dural,24/08/2016,127.9
Caltex Dural,25/08/2016,127.9
Caltex Dural,26/08/2016,122.9
Caltex Dural,27/08/2016,116.9
Caltex Dural,28/08/2016,116.4
Caltex Dural,29/08/2016,116.4
Caltex Dural,30/08/2016,111.9
Caltex Dural,31/08/2016,111.9
Caltex East Corrimal,2/08/2016,0
Caltex East Corrimal,3/08/2016,0
Caltex East Corrimal,4/08/2016,0
Caltex East Corrimal,5/08/2016,105.9
Caltex East Corrimal,6/08/2016,105.9
Caltex East Corrimal,7/08/2016,105.9
Caltex East Corrimal,8/08/2016,105.9
Caltex East Corrimal,9/08/2016,102.9
Caltex East Corrimal,10/08/2016,102.9
Caltex East Corrimal,11/08/2016,102.9
Caltex East Corrimal,12/08/2016,102.9
Caltex East Corrimal,13/08/2016,102.9
Caltex East Corrimal,14/08/2016,102.9
Caltex East Corrimal,15/08/2016,102.9
Caltex East Corrimal,16/08/2016,102.9
Caltex East Corrimal,17/08/2016,102.9
Caltex East Corrimal,18/08/2016,102.9
Caltex East Corrimal,19/08/2016,102.9
Caltex East Corrimal,20/08/2016,102.9
Caltex East Corrimal,21/08/2016,102.9
Caltex East Corrimal,22/08/2016,102.9
Caltex East Corrimal,23/08/2016,102.9
Caltex East Corrimal,24/08/2016,102.9
Caltex East Corrimal,25/08/2016,102.9
Caltex East Corrimal,26/08/2016,120.9
Caltex East Corrimal,27/08/2016,118.9
Caltex East Corrimal,28/08/2016,117.9
Caltex East Corrimal,29/08/2016,117.9
Caltex East Corrimal,30/08/2016,116.9
Caltex East Corrimal,31/08/2016,113.9
Caltex East Maitland,2/08/2016,0
Caltex East Maitland,3/08/2016,115.9
Caltex East Maitland,4/08/2016,115.9
Caltex East Maitland,5/08/2016,113.9
Caltex East Maitland,6/08/2016,112.7
Caltex East Maitland,7/08/2016,112.7
Caltex East Maitland,8/08/2016,112.7
Caltex East Maitland,9/08/2016,111.9
Caltex East Maitland,10/08/2016,110.9
Caltex East Maitland,11/08/2016,110.9
Caltex East Maitland,12/08/2016,108.9
Caltex East Maitland,13/08/2016,108.9
Caltex East Maitland,14/08/2016,105.9
Caltex East Maitland,15/08/2016,105.9
Caltex East Maitland,16/08/2016,105.9
Caltex East Maitland,17/08/2016,105.9
Caltex East Maitland,18/08/2016,105.9
Caltex East Maitland,19/08/2016,105.9
Caltex East Maitland,20/08/2016,103.9
Caltex East Maitland,21/08/2016,103.9
Caltex East Maitland,22/08/2016,103.9
Caltex East Maitland,23/08/2016,103.9
Caltex East Maitland,24/08/2016,103.9
Caltex East Maitland,25/08/2016,103.9
Caltex East Maitland,26/08/2016,103.9
Caltex East Maitland,27/08/2016,103.9
Caltex East Maitland,28/08/2016,103.9
Caltex East Maitland,29/08/2016,103.9
Caltex East Maitland,30/08/2016,103.9
Caltex East Maitland,31/08/2016,103.9
Caltex Eden,2/08/2016,0
Caltex Eden,3/08/2016,118.9
Caltex Eden,4/08/2016,118.9
Caltex Eden,5/08/2016,117.9
Caltex Eden,6/08/2016,116.9
Caltex Eden,7/08/2016,116.9
Caltex Eden,8/08/2016,115.9
Caltex Eden,9/08/2016,115.9
Caltex Eden,10/08/2016,115.9
Caltex Eden,11/08/2016,115.9
Caltex Eden,12/08/2016,115.9
Caltex Eden,13/08/2016,115.9
Caltex Eden,14/08/2016,115.8
Caltex Eden,15/08/2016,115.9
Caltex Eden,16/08/2016,115.9
Caltex Eden,17/08/2016,115.9
Caltex Eden,18/08/2016,115.9
Caltex Eden,19/08/2016,115.9
Caltex Eden,20/08/2016,115.9
Caltex Eden,21/08/2016,115.9
Caltex Eden,22/08/2016,115.9
Caltex Eden,23/08/2016,115.9
Caltex Eden,24/08/2016,115.9
Caltex Eden,25/08/2016,115.9
Caltex Eden,26/08/2016,115.9
Caltex Eden,27/08/2016,115.9
Caltex Eden,28/08/2016,115.9
Caltex Eden,29/08/2016,115.9
Caltex Eden,30/08/2016,115.9
Caltex Eden,31/08/2016,115.9
Caltex Elermore Vale,2/08/2016,0
Caltex Elermore Vale,3/08/2016,0
Caltex Elermore Vale,4/08/2016,0
Caltex Elermore Vale,5/08/2016,0
Caltex Elermore Vale,6/08/2016,0
Caltex Elermore Vale,7/08/2016,0
Caltex Elermore Vale,8/08/2016,0
Caltex Elermore Vale,9/08/2016,0
Caltex Elermore Vale,10/08/2016,0
Caltex Elermore Vale,11/08/2016,0
Caltex Elermore Vale,12/08/2016,0
Caltex Elermore Vale,13/08/2016,0
Caltex Elermore Vale,14/08/2016,0
Caltex Elermore Vale,15/08/2016,0
Caltex Elermore Vale,16/08/2016,110.9
Caltex Elermore Vale,17/08/2016,110.9
Caltex Elermore Vale,18/08/2016,110.9
Caltex Elermore Vale,19/08/2016,110.9
Caltex Elermore Vale,20/08/2016,110.9
Caltex Elermore Vale,21/08/2016,110.9
Caltex Elermore Vale,22/08/2016,110.9
Caltex Elermore Vale,23/08/2016,110.9
Caltex Elermore Vale,24/08/2016,110.9
Caltex Elermore Vale,25/08/2016,110.9
Caltex Elermore Vale,26/08/2016,110.9
Caltex Elermore Vale,27/08/2016,110.9
Caltex Elermore Vale,28/08/2016,110.9
Caltex Elermore Vale,29/08/2016,110.9
Caltex Elermore Vale,30/08/2016,110.9
Caltex Elermore Vale,31/08/2016,110.9
Caltex Erina,2/08/2016,115.9
Caltex Erina,3/08/2016,114.9
Caltex Erina,4/08/2016,114.9
Caltex Erina,5/08/2016,114.9
Caltex Erina,6/08/2016,114.9
Caltex Erina,7/08/2016,114.9
Caltex Erina,8/08/2016,114.9
Caltex Erina,9/08/2016,112.9
Caltex Erina,10/08/2016,111.9
Caltex Erina,11/08/2016,109.9
Caltex Erina,12/08/2016,108.9
Caltex Erina,13/08/2016,108.9
Caltex Erina,14/08/2016,107.9
Caltex Erina,15/08/2016,105.9
Caltex Erina,16/08/2016,105.9
Caltex Erina,17/08/2016,105.5
Caltex Erina,18/08/2016,105.5
Caltex Erina,19/08/2016,105.5
Caltex Erina,20/08/2016,105.5
Caltex Erina,21/08/2016,105.5
Caltex Erina,22/08/2016,104.9
Caltex Erina,23/08/2016,103.9
Caltex Erina,24/08/2016,103.9
Caltex Erina,25/08/2016,103.9
Caltex Erina,26/08/2016,103.3
Caltex Erina,27/08/2016,103.3
Caltex Erina,28/08/2016,103.3
Caltex Erina,29/08/2016,102.9
Caltex Erina,30/08/2016,101.9
Caltex Erina,31/08/2016,101.9
Caltex Ermington,2/08/2016,113.9
Caltex Ermington,3/08/2016,113.9
Caltex Ermington,4/08/2016,111.9
Caltex Ermington,5/08/2016,108.9
Caltex Ermington,6/08/2016,103.9
Caltex Ermington,7/08/2016,103.9
Caltex Ermington,8/08/2016,102.9
Caltex Ermington,9/08/2016,102.9
Caltex Ermington,10/08/2016,101.9
Caltex Ermington,11/08/2016,125.9
Caltex Ermington,12/08/2016,98.4
Caltex Ermington,13/08/2016,97.9
Caltex Ermington,14/08/2016,97.9
Caltex Ermington,15/08/2016,96.9
Caltex Ermington,16/08/2016,96.4
Caltex Ermington,17/08/2016,96.4
Caltex Ermington,18/08/2016,127.9
Caltex Ermington,19/08/2016,127.9
Caltex Ermington,20/08/2016,126.9
Caltex Ermington,21/08/2016,126.9
Caltex Ermington,22/08/2016,126.5
Caltex Ermington,23/08/2016,125.9
Caltex Ermington,24/08/2016,124.9
Caltex Ermington,25/08/2016,121.9
Caltex Ermington,26/08/2016,120.9
Caltex Ermington,27/08/2016,115.4
Caltex Ermington,28/08/2016,115.4
Caltex Ermington,29/08/2016,114.9
Caltex Ermington,30/08/2016,111.4
Caltex Ermington,31/08/2016,109.9
Caltex Finley,2/08/2016,0
Caltex Finley,3/08/2016,0
Caltex Finley,4/08/2016,123.9
Caltex Finley,5/08/2016,123.9
Caltex Finley,6/08/2016,123.9
Caltex Finley,7/08/2016,123.9
Caltex Finley,8/08/2016,123.9
Caltex Finley,9/08/2016,123.9
Caltex Finley,10/08/2016,123.9
Caltex Finley,11/08/2016,123.9
Caltex Finley,12/08/2016,123.9
Caltex Finley,13/08/2016,123.9
Caltex Finley,14/08/2016,123.9
Caltex Finley,15/08/2016,123.9
Caltex Finley,16/08/2016,123.9
Caltex Finley,17/08/2016,123.9
Caltex Finley,18/08/2016,123.9
Caltex Finley,19/08/2016,123.9
Caltex Finley,20/08/2016,123.9
Caltex Finley,21/08/2016,123.9
Caltex Finley,22/08/2016,123.9
Caltex Finley,23/08/2016,123.9
Caltex Finley,24/08/2016,121.9
Caltex Finley,25/08/2016,121.9
Caltex Finley,26/08/2016,121.9
Caltex Finley,27/08/2016,121.9
Caltex Finley,28/08/2016,121.9
Caltex Finley,29/08/2016,121.9
Caltex Finley,30/08/2016,121.9
Caltex Finley,31/08/2016,121.9
Caltex Five Dock,2/08/2016,110.5
Caltex Five Dock,3/08/2016,105.9
Caltex Five Dock,4/08/2016,101.9
Caltex Five Dock,5/08/2016,101.9
Caltex Five Dock,6/08/2016,101.9
Caltex Five Dock,7/08/2016,100.9
Caltex Five Dock,8/08/2016,100.9
Caltex Five Dock,9/08/2016,99.9
Caltex Five Dock,10/08/2016,98.3
Caltex Five Dock,11/08/2016,98.3
Caltex Five Dock,12/08/2016,97.7
Caltex Five Dock,13/08/2016,97.7
Caltex Five Dock,14/08/2016,97.7
Caltex Five Dock,15/08/2016,96.9
Caltex Five Dock,16/08/2016,96.9
Caltex Five Dock,17/08/2016,96.4
Caltex Five Dock,18/08/2016,96.4
Caltex Five Dock,19/08/2016,127.9
Caltex Five Dock,20/08/2016,127.9
Caltex Five Dock,21/08/2016,127.9
Caltex Five Dock,22/08/2016,126.9
Caltex Five Dock,23/08/2016,125.9
Caltex Five Dock,24/08/2016,123.9
Caltex Five Dock,25/08/2016,123.4
Caltex Five Dock,26/08/2016,119.4
Caltex Five Dock,27/08/2016,116.9
Caltex Five Dock,28/08/2016,115.9
Caltex Five Dock,29/08/2016,114.9
Caltex Five Dock,30/08/2016,110.3
Caltex Five Dock,31/08/2016,109.9
Caltex Forbes,2/08/2016,0
Caltex Forbes,3/08/2016,0
Caltex Forbes,4/08/2016,0
Caltex Forbes,5/08/2016,116.9
Caltex Forbes,6/08/2016,116.9
Caltex Forbes,7/08/2016,116.9
Caltex Forbes,8/08/2016,116.9
Caltex Forbes,9/08/2016,116.9
Caltex Forbes,10/08/2016,116.9
Caltex Forbes,11/08/2016,116.9
Caltex Forbes,12/08/2016,116.9
Caltex Forbes,13/08/2016,116.9
Caltex Forbes,14/08/2016,116.9
Caltex Forbes,15/08/2016,116.9
Caltex Forbes,16/08/2016,116.9
Caltex Forbes,17/08/2016,116.9
Caltex Forbes,18/08/2016,116.9
Caltex Forbes,19/08/2016,116.9
Caltex Forbes,20/08/2016,116.9
Caltex Forbes,21/08/2016,116.9
Caltex Forbes,22/08/2016,116.9
Caltex Forbes,23/08/2016,116.9
Caltex Forbes,24/08/2016,116.9
Caltex Forbes,25/08/2016,116.9
Caltex Forbes,26/08/2016,116.9
Caltex Forbes,27/08/2016,116.9
Caltex Forbes,28/08/2016,116.9
Caltex Forbes,29/08/2016,116.9
Caltex Forbes,30/08/2016,116.9
Caltex Forbes,31/08/2016,116.9
Caltex Forresters Beach,2/08/2016,112.9
Caltex Forresters Beach,3/08/2016,112.9
Caltex Forresters Beach,4/08/2016,112.9
Caltex Forresters Beach,5/08/2016,112.9
Caltex Forresters Beach,6/08/2016,112.9
Caltex Forresters Beach,7/08/2016,112.9
Caltex Forresters Beach,8/08/2016,112.9
Caltex Forresters Beach,9/08/2016,112.9
Caltex Forresters Beach,10/08/2016,112.9
Caltex Forresters Beach,11/08/2016,109.9
Caltex Forresters Beach,12/08/2016,108.9
Caltex Forresters Beach,13/08/2016,108.9
Caltex Forresters Beach,14/08/2016,108.9
Caltex Forresters Beach,15/08/2016,106.9
Caltex Forresters Beach,16/08/2016,106.9
Caltex Forresters Beach,17/08/2016,105.9
Caltex Forresters Beach,18/08/2016,104.9
Caltex Forresters Beach,19/08/2016,104.9
Caltex Forresters Beach,20/08/2016,104.9
Caltex Forresters Beach,21/08/2016,104.9
Caltex Forresters Beach,22/08/2016,104.9
Caltex Forresters Beach,23/08/2016,103.9
Caltex Forresters Beach,24/08/2016,103.9
Caltex Forresters Beach,25/08/2016,103.9
Caltex Forresters Beach,26/08/2016,103.9
Caltex Forresters Beach,27/08/2016,103.9
Caltex Forresters Beach,28/08/2016,103.9
Caltex Forresters Beach,29/08/2016,102.9
Caltex Forresters Beach,30/08/2016,101.9
Caltex Forresters Beach,31/08/2016,101.9
Caltex Forster,2/08/2016,0
Caltex Forster,3/08/2016,0
Caltex Forster,4/08/2016,0
Caltex Forster,5/08/2016,0
Caltex Forster,6/08/2016,0
Caltex Forster,7/08/2016,0
Caltex Forster,8/08/2016,0
Caltex Forster,9/08/2016,127.9
Caltex Forster,10/08/2016,127.9
Caltex Forster,11/08/2016,126.9
Caltex Forster,12/08/2016,126.9
Caltex Forster,13/08/2016,126.9
Caltex Forster,14/08/2016,126.9
Caltex Forster,15/08/2016,126.9
Caltex Forster,16/08/2016,124.9
Caltex Forster,17/08/2016,121.9
Caltex Forster,18/08/2016,121.9
Caltex Forster,19/08/2016,121.9
Caltex Forster,20/08/2016,121.9
Caltex Forster,21/08/2016,121.9
Caltex Forster,22/08/2016,121.9
Caltex Forster,23/08/2016,121.9
Caltex Forster,24/08/2016,121.9
Caltex Forster,25/08/2016,121.9
Caltex Forster,26/08/2016,121.9
Caltex Forster,27/08/2016,121.9
Caltex Forster,28/08/2016,121.9
Caltex Forster,29/08/2016,121.9
Caltex Forster,30/08/2016,122
Caltex Forster,31/08/2016,121.9
Caltex Gerringong,2/08/2016,0
Caltex Gerringong,3/08/2016,0
Caltex Gerringong,4/08/2016,0
Caltex Gerringong,5/08/2016,0
Caltex Gerringong,6/08/2016,0
Caltex Gerringong,7/08/2016,116.9
Caltex Gerringong,8/08/2016,116.9
Caltex Gerringong,9/08/2016,116.9
Caltex Gerringong,10/08/2016,116.9
Caltex Gerringong,11/08/2016,116.9
Caltex Gerringong,12/08/2016,114.9
Caltex Gerringong,13/08/2016,114.9
Caltex Gerringong,14/08/2016,114.9
Caltex Gerringong,15/08/2016,114.9
Caltex Gerringong,16/08/2016,114.9
Caltex Gerringong,17/08/2016,114.9
Caltex Gerringong,18/08/2016,114.9
Caltex Gerringong,19/08/2016,114.9
Caltex Gerringong,20/08/2016,118.9
Caltex Gerringong,21/08/2016,118.9
Caltex Gerringong,22/08/2016,118.9
Caltex Gerringong,23/08/2016,118.9
Caltex Gerringong,24/08/2016,118.9
Caltex Gerringong,25/08/2016,118.9
Caltex Gerringong,26/08/2016,118.9
Caltex Gerringong,27/08/2016,118.9
Caltex Gerringong,28/08/2016,122.9
Caltex Gerringong,29/08/2016,122.9
Caltex Gerringong,30/08/2016,122.9
Caltex Gerringong,31/08/2016,122.9
Caltex Gladesville,2/08/2016,0
Caltex Gladesville,3/08/2016,113.9
Caltex Gladesville,4/08/2016,107.9
Caltex Gladesville,5/08/2016,104.9
Caltex Gladesville,6/08/2016,104.9
Caltex Gladesville,7/08/2016,104.9
Caltex Gladesville,8/08/2016,104.9
Caltex Gladesville,9/08/2016,103.9
Caltex Gladesville,10/08/2016,102.9
Caltex Gladesville,11/08/2016,102.9
Caltex Gladesville,12/08/2016,99.9
Caltex Gladesville,13/08/2016,99.9
Caltex Gladesville,14/08/2016,99.9
Caltex Gladesville,15/08/2016,99.9
Caltex Gladesville,16/08/2016,99.9
Caltex Gladesville,17/08/2016,99.9
Caltex Gladesville,18/08/2016,99.9
Caltex Gladesville,19/08/2016,127.9
Caltex Gladesville,20/08/2016,126.9
Caltex Gladesville,21/08/2016,126.9
Caltex Gladesville,22/08/2016,126.9
Caltex Gladesville,23/08/2016,126.9
Caltex Gladesville,24/08/2016,125.9
Caltex Gladesville,25/08/2016,123.9
Caltex Gladesville,26/08/2016,120.9
Caltex Gladesville,27/08/2016,118.9
Caltex Gladesville,28/08/2016,118.9
Caltex Gladesville,29/08/2016,118.9
Caltex Gladesville,30/08/2016,114.9
Caltex Gladesville,31/08/2016,113.9
Caltex Gledswood Hills,2/08/2016,0
Caltex Gledswood Hills,3/08/2016,0
Caltex Gledswood Hills,4/08/2016,0
Caltex Gledswood Hills,5/08/2016,0
Caltex Gledswood Hills,6/08/2016,0
Caltex Gledswood Hills,7/08/2016,0
Caltex Gledswood Hills,8/08/2016,0
Caltex Gledswood Hills,9/08/2016,0
Caltex Gledswood Hills,10/08/2016,0
Caltex Gledswood Hills,11/08/2016,0
Caltex Gledswood Hills,12/08/2016,0
Caltex Gledswood Hills,13/08/2016,0
Caltex Gledswood Hills,14/08/2016,0
Caltex Gledswood Hills,15/08/2016,0
Caltex Gledswood Hills,16/08/2016,0
Caltex Gledswood Hills,17/08/2016,0
Caltex Gledswood Hills,18/08/2016,0
